year,month,airport,passengers,departures,arrivals
2025,5,TRV,223913,108139,115774
2025,5,TRZ,74000,34748,39252
2025,5,UDR,104721,53401,51320
2025,5,UKE,466,265,201
2025,5,VDY,639,295,344
2025,5,VGA,106721,53898,52823
2025,5,VNS,381704,190782,190922
2025,5,VTZ,262049,130590,131459
2025,5,ZER,46,19,27
2025,6,AGR,20187,10400,9787
2025,6,AGX,6103,2853,3250
2025,6,AHA,139,76,63
2025,6,AIP,3038,1546,1492
2025,6,AJL,34106,17303,16803
2025,6,AMD,885053,426797,458256
2025,6,ATQ,144275,77595,66680
2025,6,AVR,667,338,329
2025,6,AYJ,81140,42107,39033
2025,6,BBI,419083,205595,213488
2025,6,BDQ,98892,47110,51782
2025,6,BEK,10030,4971,5059
2025,6,BHJ,21112,10126,10986
2025,6,BHO,129058,64800,64258
2025,6,BHU,1779,885,894
2025,6,BKB,3663,1665,1998
2025,6,BLR,3031432,1494153,1537279
2025,6,BOM,3094917,1537521,1557396
2025,6,BUP,1791,840,951
2025,6,CCJ,57302,28821,28481
2025,6,CCU,1520358,762951,757407
2025,6,CDP,5638,3002,2636
2025,6,CJB,275006,137222,137784
2025,6,COH,478,255,223
2025,6,COK,468583,236949,231634
2025,6,DBR,59215,30126,29089
2025,6,DED,195542,103128,92414
2025,6,DEL,4341903,2237047,2104856
2025,6,DEP,32544,16372,16172
2025,6,DGH,49212,25059,24153
2025,6,DHM,15564,6605,8959
2025,6,DIB,59179,29403,29776
2025,6,DIU,9309,4677,4632
2025,6,DMU,29618,14931,14687
2025,6,DPP,227,141,86
2025,6,GAU,550688,285450,265238
2025,6,GAY,17730,9370,8360
2025,6,GBI,2275,1140,1135
2025,6,GDB,3101,1780,1321
2025,6,GOI,485788,248132,237656
2025,6,GOP,99988,51363,48625
2025,6,GOX,394176,199479,194697
2025,6,GWL,25117,12937,12180
2025,6,HBX,28278,13726,14552
2025,6,HDO,76806,41030,35776
2025,6,HGI,13545,6660,6885
2025,6,HJR,75,16,59
2025,6,HSR,89542,43168,46374
2025,6,HSS,1396,771,625
2025,6,HYD,2169044,1050680,1118364
2025,6,IDR,359930,176869,183061
2025,6,IMF,104345,51863,52482
2025,6,ISK,31928,15672,16256
2025,6,IXA,127040,60944,66096
2025,6,IXB,309776,163696,146080
2025,6,IXC,345573,179865,165708
2025,6,IXD,52071,27398,24673
2025,6,IXE,139945,69755,70190
2025,6,IXG,22597,11253,11344
2025,6,IXI,872,512,360
2025,6,IXJ,93283,48258,45025
2025,6,IXK,339,149,190
2025,6,IXL,99474,49977,49497
2025,6,IXM,99509,49202,50307
2025,6,IXR,230219,115647,114572
2025,6,IXS,31261,15978,15283
2025,6,IXT,11,5,6
2025,6,IXU,52311,25224,27087
2025,6,IXW,673,390,283
2025,6,IXX,2362,1186,1176
2025,6,IXY,1375,590,785
2025,6,IXZ,122480,59985,62495
2025,6,JAI,348713,173854,174859
2025,6,JDH,69896,34027,35869
2025,6,JGA,6816,3054,3762
2025,6,JGB,4990,2324,2666
2025,6,JLG,10040,5039,5001
2025,6,JLR,43208,22291,20917
2025,6,JRG,36637,18175,18462
2025,6,JRH,9031,4518,4513
2025,6,KJB,1613,823,790
2025,6,KLH,15910,7759,8151
2025,6,KNU,33341,17577,15764
2025,6,KQH,10378,5227,5151
2025,6,KUU,2401,841,1560
2025,6,LKO,405192,210805,194387
2025,6,LUH,96,49,47
2025,6,MAA,1403667,675995,727672
2025,6,MAQ,37596,17336,20260
2025,6,MYQ,7232,3431,3801
2025,6,NAG,226254,110901,115353
2025,6,NDC,13976,7018,6958
2025,6,NNS,939,432,507
2025,6,PAB,3858,1948,1910
2025,6,PAT,385688,200439,185249
2025,6,PBD,603,290,313
2025,6,PGH,5549,2521,3028
2025,6,PNQ,896146,439664,456482
2025,6,PNY,7943,3764,4179
2025,6,PYB,1233,640,593
2025,6,REW,194,99,95
2025,6,RJA,47075,22893,24182
2025,6,RPR,242280,120515,121765
2025,6,RQY,11889,6278,5611
2025,6,RRK,2355,1217,1138
2025,6,RUP,494,287,207
2025,6,SAG,48424,24328,24096
2025,6,SDW,2568,1172,1396
2025,6,SHL,7746,3488,4258
2025,6,SLV,1347,546,801
2025,6,SSE,1027,554,473
2025,6,STV,126744,61156,65588
2025,6,SXR,218577,101017,117560
2025,6,SXV,10697,5661,5036
2025,6,TCR,23948,11876,12072
2025,6,TEI,773,399,374
2025,6,TIR,101210,49796,51414
2025,6,TRV,177188,90836,86352
2025,6,TRZ,75822,37441,38381
2025,6,UDR,105885,51914,53971
2025,6,UKE,435,231,204
2025,6,VDY,688,382,306
2025,6,VGA,110988,54745,56243
2025,6,VNS,369797,194212,175585
2025,6,VTZ,240394,118996,121398
2025,6,ZER,67,41,26
2025,7,AGR,16717,8373,8344
2025,7,AGX,4585,2131,2454
2025,7,AIP,7442,3856,3586
2025,7,AJL,32643,17181,15462
2025,7,AMD,801329,388936,412393
2025,7,ATQ,136106,66783,69323
2025,7,AVR,780,411,369
2025,7,AYJ,55929,29468,26461
2025,7,BBI,350598,180940,169658
2025,7,BDQ,86634,42681,43953
2025,7,BEK,10033,5159,4874
2025,7,BHJ,16202,8026,8176
2025,7,BHO,110196,54422,55774
2025,7,BKB,3748,1770,1978
2025,7,BLR,2820540,1399193,1421347
2025,7,BOM,3013423,1514488,1498935
2025,7,BUP,1497,703,794
2025,7,CCJ,62066,29477,32589
2025,7,CCU,1422807,731401,691406
2025,7,CDP,5694,3039,2655
2025,7,CJB,246601,121774,124827
2025,7,COH,337,184,153
2025,7,COK,424774,203089,221685
2025,7,DBR,63892,33578,30314
2025,7,DED,130843,64508,66335
2025,7,DEL,4043459,2034555,2008904
2025,7,DEP,26620,14544,12076
2025,7,DGH,36689,20310,16379
2025,7,DHM,9315,4177,5138
2025,7,DIB,67869,34925,32944
2025,7,DIU,9011,4415,4596
2025,7,DMU,29914,15835,14079
2025,7,DPP,165,110,55
2025,7,GAU,543499,280179,263320
2025,7,GAY,15863,7926,7937
2025,7,GBI,2108,980,1128
2025,7,GDB,1332,814,518
2025,7,GOI,404724,203075,201649
2025,7,GOP,90192,45407,44785
2025,7,GOX,336267,167884,168383
2025,7,GWL,18850,8940,9910
2025,7,HBX,24768,11731,13037
2025,7,HDO,107797,52556,55241
2025,7,HGI,15608,7995,7613
2025,7,HJR,50,7,43
2025,7,HSR,85310,41033,44277
2025,7,HSS,688,393,295
2025,7,HYD,1954248,964016,990232
2025,7,IDR,341492,171062,170430
2025,7,IMF,100396,52631,47765
2025,7,ISK,26823,13287,13536
2025,7,IXA,127737,66657,61080
2025,7,IXB,236438,124602,111836
2025,7,IXC,285523,139808,145715
2025,7,IXD,40651,20226,20425
2025,7,IXE,140310,65020,75290
2025,7,IXG,18434,9338,9096
2025,7,IXI,695,399,296
2025,7,IXJ,112814,56735,56079
2025,7,IXL,98177,50401,47776
2025,7,IXM,90175,44493,45682
2025,7,IXR,200308,104073,96235
2025,7,IXS,33033,16570,16463
2025,7,IXU,47580,23146,24434
2025,7,IXW,565,319,246
2025,7,IXX,2284,1174,1110
2025,7,IXY,2240,1030,1210
2025,7,IXZ,78957,37165,41792
2025,7,JAI,364557,179705,184852
2025,7,JDH,62320,29842,32478
2025,7,JGA,7613,3449,4164
2025,7,JGB,4444,2254,2190
2025,7,JLG,8786,4294,4492
2025,7,JLR,34575,17714,16861
2025,7,JRG,26480,13724,12756
2025,7,JRH,9878,5006,4872
2025,7,KJB,1731,938,793
2025,7,KLH,15583,7489,8094
2025,7,KNU,22590,11426,11164
2025,7,KQH,9466,4591,4875
2025,7,KUU,957,410,547
2025,7,LKO,352121,182992,169129
2025,7,LUH,27,19,8
2025,7,MAA,1335027,659252,675775
2025,7,MAQ,33443,14514,18929
2025,7,MYQ,5558,2654,2904
2025,7,NAG,207896,103096,104800
2025,7,NDC,14839,7581,7258
2025,7,NNS,778,405,373
2025,7,PAB,2797,1470,1327
2025,7,PAT,323927,167314,156613
2025,7,PBD,643,301,342
2025,7,PGH,3678,1741,1937
2025,7,PNQ,873229,431249,441980
2025,7,PNY,8408,4019,4389
2025,7,PYB,1091,577,514
2025,7,REW,252,136,116
2025,7,RJA,43429,21278,22151
2025,7,RPR,202814,103249,99565
2025,7,RQY,12641,6406,6235
2025,7,RRK,499,250,249
2025,7,RUP,758,414,344
2025,7,SAG,52378,26427,25951
2025,7,SDW,4885,2276,2609
2025,7,SHL,5545,2460,3085
2025,7,SLV,814,328,486
2025,7,SSE,1315,692,623
2025,7,STV,115129,55314,59815
2025,7,SXR,277947,138361,139586
2025,7,SXV,8807,4575,4232
2025,7,TCR,26314,12648,13666
2025,7,TEI,418,220,198
2025,7,TIR,116527,56976,59551
2025,7,TRV,169586,80758,88828
2025,7,TRZ,73972,35872,38100
2025,7,UDR,98827,48529,50298
2025,7,UKE,328,158,170
2025,7,VDY,581,326,255
2025,7,VGA,106026,52349,53677
2025,7,VNS,308505,159046,149459
2025,7,VTZ,215442,106705,108737
2025,7,ZER,49,19,30
2025,8,AGR,17065,8504,8561
2025,8,AGX,7190,3231,3959
2025,8,AIP,7956,4152,3804
2025,8,AJL,33510,17237,16273
2025,8,AMD,857037,423623,433414
2025,8,ATQ,138864,69256,69608
2025,8,AVR,479,236,243
2025,8,AYJ,53471,26527,26944
2025,8,BBI,372719,186517,186202
2025,8,BDQ,94508,46829,47679
2025,8,BEK,9824,4912,4912
2025,8,BHJ,17982,8881,9101
2025,8,BHO,111213,55534,55679
2025,8,BKB,4062,1990,2072
2025,8,BLR,2880830,1446360,1434470
2025,8,BOM,3147410,1565427,1581983
2025,8,BUP,1036,497,539
2025,8,CCJ,68917,35289,33628
2025,8,CCU,1405521,703992,701529
2025,8,CDP,5682,3028,2654
2025,8,CJB,241689,121218,120471
2025,8,COH,425,216,209
2025,8,COK,470482,236961,233521
2025,8,DBR,65610,33242,32368
2025,8,DED,126140,61960,64180
2025,8,DEL,4141640,2074335,2067305
2025,8,DEP,26792,13865,12927
2025,8,DGH,35957,18895,17062
2025,8,DHM,7447,3313,4134
2025,8,DIB,64328,32065,32263
2025,8,DIU,9437,4530,4907
2025,8,DMU,29049,15247,13802
2025,8,DPP,298,164,134
2025,8,GAU,505226,254873,250353
2025,8,GAY,16283,8023,8260
2025,8,GBI,2113,1008,1105
2025,8,GDB,1300,686,614
2025,8,GOI,439450,215918,223532
2025,8,GOP,92642,45144,47498
2025,8,GOX,357494,175837,181657
2025,8,GWL,21797,10736,11061
2025,8,HBX,25896,12724,13172
2025,8,HDO,158506,78801,79705
2025,8,HGI,14706,7447,7259
2025,8,HJR,158,76,82
2025,8,HSR,89327,43529,45798
2025,8,HSS,849,498,351
2025,8,HYD,1976604,990912,985692
2025,8,IDR,344638,171870,172768
2025,8,IMF,101602,53400,48202
2025,8,ISK,25727,12387,13340
2025,8,IXA,121467,60590,60877
2025,8,IXB,244581,123672,120909
2025,8,IXC,288547,142774,145773
2025,8,IXD,39600,19605,19995
2025,8,IXE,152618,76866,75752
2025,8,IXG,18372,9204,9168
2025,8,IXI,337,151,186
2025,8,IXJ,104217,51241,52976
2025,8,IXL,88687,45585,43102
2025,8,IXM,92123,45388,46735
2025,8,IXR,206918,105325,101593
2025,8,IXS,30206,15221,14985
2025,8,IXU,49052,23989,25063
2025,8,IXW,670,392,278
2025,8,IXX,2374,1139,1235
2025,8,IXY,2252,1083,1169
2025,8,IXZ,91753,44059,47694
2025,8,JAI,380796,188359,192437
2025,8,JDH,64008,30771,33237
2025,8,JGA,9555,4439,5116
2025,8,JGB,5431,2725,2706
2025,8,JLG,10194,4997,5197
2025,8,JLR,38770,19791,18979
2025,8,JRG,29800,14980,14820
2025,8,JRH,9373,4496,4877
2025,8,KJB,1768,883,885
2025,8,KLH,13404,6312,7092
2025,8,KNU,21842,11396,10446
2025,8,KQH,11150,5638,5512
2025,8,KUU,363,176,187
2025,8,LKO,375097,188991,186106
2025,8,LUH,65,22,43
2025,8,MAA,1344525,677917,666608
2025,8,MAQ,37874,17342,20532
2025,8,MYQ,5363,2513,2850
2025,8,NAG,222168,109347,112821
2025,8,NDC,9942,5063,4879
2025,8,NNS,571,297,274
2025,8,PAB,3492,1882,1610
2025,8,PAT,327378,162298,165080
2025,8,PBD,623,285,338
2025,8,PGH,3489,1627,1862
2025,8,PNQ,896826,446249,450577
2025,8,PNY,7777,3739,4038
2025,8,PYB,1059,576,483
2025,8,REW,278,144,134
2025,8,RJA,45042,23255,21787
2025,8,RPR,212374,106698,105676
2025,8,RQY,14410,7178,7232
2025,8,RUP,301,166,135
2025,8,SAG,50750,25594,25156
2025,8,SDW,5529,2391,3138
2025,8,SHL,6010,2602,3408
2025,8,SLV,282,98,184
2025,8,SSE,1549,806,743
2025,8,STV,129697,63904,65793
2025,8,SXR,239120,123635,115485
2025,8,SXV,8848,4557,4291
2025,8,TCR,29240,14516,14724
2025,8,TEI,172,90,82
2025,8,TIR,116144,57366,58778
2025,8,TRV,186039,93125,92914
2025,8,TRZ,77002,37124,39878
2025,8,UDR,104956,52056,52900
2025,8,UKE,365,167,198
2025,8,VDY,409,202,207
2025,8,VGA,112488,58645,53843
2025,8,VNS,318902,161431,157471
2025,8,VTZ,241930,121549,120381
2025,8,ZER,72,41,31
2025,9,AGR,13787,6597,7190
2025,9,AGX,10128,4488,5640
2025,9,AIP,7554,3652,3902
2025,9,AJL,31105,15542,15563
2025,9,AMD,821644,396810,424834
2025,9,ATQ,129069,61523,67546
2025,9,AVR,623,311,312
2025,9,AYJ,55724,26723,29001
2025,9,BBI,363770,178064,185706
2025,9,BDQ,91220,44543,46677
2025,9,BEK,9104,4174,4930
2025,9,BHJ,17788,8757,9031
2025,9,BHO,102365,50188,52177
2025,9,BKB,4329,2092,2237
2025,9,BLR,2822088,1484682,1337406
2025,9,BOM,3077577,1542913,1534664
2025,9,BUP,960,487,473
2025,9,CCJ,80238,43267,36971
2025,9,CCU,1393960,670682,723278
2025,9,CDP,5199,2757,2442
2025,9,CJB,242741,124370,118371
2025,9,COH,418,215,203
2025,9,COK,485032,254944,230088
2025,9,DBR,64245,29140,35105
2025,9,DED,116283,55644,60639
2025,9,DEL,4105310,2038786,2066524
2025,9,DEP,25874,11583,14291
2025,9,DGH,35613,14814,20799
2025,9,DHM,14633,6294,8339
2025,9,DIB,60765,28782,31983
2025,9,DIU,8599,4346,4253
2025,9,DMU,27446,13903,13543
2025,9,DPP,101,69,32
2025,9,GAU,506895,248393,258502
2025,9,GAY,23767,11387,12380
2025,9,GBI,2179,992,1187
2025,9,GDB,2238,1093,1145
2025,9,GOI,451601,228755,222846
2025,9,GOP,86175,40442,45733
2025,9,GOX,375908,188920,186988
2025,9,GWL,17661,8186,9475
2025,9,HBX,27336,13633,13703
2025,9,HDO,138745,68989,69756
2025,9,HGI,15505,7472,8033
2025,9,HJR,22,9,13
2025,9,HSR,91055,42987,48068
2025,9,HSS,582,341,241
2025,9,HYD,1908756,977057,931699
2025,9,IDR,304792,150541,154251
2025,9,IMF,94637,47874,46763
2025,9,ISK,26100,12949,13151
2025,9,IXA,116107,53013,63094
2025,9,IXB,253059,116689,136370
2025,9,IXC,280467,133888,146579
2025,9,IXD,36200,16701,19499
2025,9,IXE,144818,75037,69781
2025,9,IXG,20654,10609,10045
2025,9,IXI,533,290,243
2025,9,IXJ,117843,57506,60337
2025,9,IXL,87224,47834,39390
2025,9,IXM,91273,45672,45601
2025,9,IXR,193752,90210,103542
2025,9,IXS,29308,14054,15254
2025,9,IXU,46822,23438,23384
2025,9,IXW,744,400,344
2025,9,IXX,2807,1378,1429
2025,9,IXY,2829,1267,1562
2025,9,IXZ,113553,54010,59543
2025,9,JAI,344997,166828,178169
2025,9,JDH,65233,31627,33606
2025,9,JGA,10216,4741,5475
2025,9,JGB,4735,2263,2472
2025,9,JLG,9144,4413,4731
2025,9,JLR,35429,17231,18198
2025,9,JRG,34008,16174,17834
2025,9,JRH,9502,4509,4993
2025,9,KJB,1350,610,740
2025,9,KLH,12213,5836,6377
2025,9,KNU,19384,9621,9763
2025,9,KQH,10017,5352,4665
2025,9,KUU,462,164,298
2025,9,LKO,372202,177375,194827
2025,9,LUH,44,17,27
2025,9,MAA,1294264,675574,618690
2025,9,MAQ,34950,17433,17517
2025,9,MYQ,6327,2930,3397
2025,9,NAG,206754,104220,102534
2025,9,NDC,7034,3251,3783
2025,9,NNS,661,325,336
2025,9,PAB,2732,1497,1235
2025,9,PAT,310260,137991,172269
2025,9,PBD,728,354,374
2025,9,PGH,4758,2172,2586
2025,9,PNQ,843029,429308,413721
2025,9,PNY,7894,3799,4095
2025,9,PXN,2730,1335,1395
2025,9,PYB,1222,610,612
2025,9,REW,255,116,139
2025,9,RJA,44044,21850,22194
2025,9,RPR,198147,98442,99705
2025,9,RQY,15407,7685,7722
2025,9,RUP,424,223,201
2025,9,SAG,43692,21768,21924
2025,9,SDW,6235,3019,3216
2025,9,SHL,6045,2703,3342
2025,9,SLV,318,117,201
2025,9,SSE,1109,544,565
2025,9,STV,119515,58100,61415
2025,9,SXR,253912,126597,127315
2025,9,SXV,9520,4980,4540
2025,9,TCR,25512,12511,13001
2025,9,TEI,331,171,160
2025,9,TIR,103331,51815,51516
2025,9,TRV,176376,92673,83703
2025,9,TRZ,70301,35684,34617
2025,9,UDR,107163,52218,54945
2025,9,UKE,369,205,164
2025,9,VGA,104141,53564,50577
2025,9,VNS,288859,138091,150768
2025,9,VTZ,222455,109698,112757
2025,9,ZER,103,49,54
2025,10,AGR,18953,8857,10096
2025,10,AGX,10739,4663,6076
2025,10,AHA,15,9,6
2025,10,AIP,12497,5625,6872
2025,10,AJL,31408,15708,15700
2025,10,AMD,973642,518897,454745
2025,10,ATQ,160298,75305,84993
2025,10,AVR,551,270,281
2025,10,AYJ,82875,36532,46343
2025,10,BBI,405348,193087,212261
2025,10,BDQ,103499,55251,48248
2025,10,BEK,10443,4859,5584
2025,10,BHJ,21799,10993,10806
2025,10,BHO,128396,63285,65111
2025,10,BKB,4052,1919,2133
2025,10,BLR,3058384,1548564,1509820
2025,10,BOM,3164032,1687385,1476647
2025,10,BUP,407,189,218
2025,10,CCJ,86462,46247,40215
2025,10,CCU,1615855,786028,829827
2025,10,CDP,5639,3009,2630
2025,10,CJB,248749,124988,123761
2025,10,COH,511,267,244
2025,10,COK,471849,240362,231487
2025,10,DBR,76919,34388,42531
2025,10,DED,145483,71051,74432
2025,10,DEL,4624095,2292229,2331866
2025,10,DEP,32730,14748,17982
2025,10,DGH,51172,24731,26441
2025,10,DHM,12940,5939,7001
2025,10,DIB,74548,35761,38787
2025,10,DIU,7649,3730,3919
2025,10,DMU,30941,15767,15174
2025,10,DPP,10,0,10
2025,10,GAU,577990,284775,293215
2025,10,GAY,23007,10290,12717
2025,10,GBI,241,107,134
2025,10,GDB,3923,1793,2130
2025,10,GOI,495557,248324,247233
2025,10,GOP,96329,43719,52610
2025,10,GOX,426040,214047,211993
2025,10,GWL,25729,11483,14246
2025,10,HBX,32812,16102,16710
2025,10,HDO,129800,64541,65259
2025,10,HGI,18316,8925,9391
2025,10,HJR,1920,1056,864
2025,10,HSR,104468,51947,52521
2025,10,HSS,413,256,157
2025,10,HYD,2110872,1055306,1055566
2025,10,IDR,338977,166746,172231
2025,10,IMF,95669,46893,48776
2025,10,ISK,34574,17479,17095
2025,10,IXA,135507,70900,64607
2025,10,IXB,313739,152115,161624
2025,10,IXC,277771,132622,145149
2025,10,IXD,45959,20973,24986
2025,10,IXE,162525,81417,81108
2025,10,IXG,26878,13693,13185
2025,10,IXI,442,223,219
2025,10,IXJ,123287,57508,65779
2025,10,IXK,121,57,64
2025,10,IXL,70923,43855,27068
2025,10,IXM,106399,51338,55061
2025,10,IXR,227703,106828,120875
2025,10,IXS,35808,18420,17388
2025,10,IXT,71,42,29
2025,10,IXU,52665,26914,25751
2025,10,IXW,861,468,393
2025,10,IXX,3013,1803,1210
2025,10,IXY,3032,1426,1606
2025,10,IXZ,159918,79955,79963
2025,10,JAI,413595,199744,213851
2025,10,JDH,82079,39931,42148
2025,10,JGA,13656,6372,7284
2025,10,JGB,4704,2299,2405
2025,10,JLG,11835,5811,6024
2025,10,JLR,41529,20045,21484
2025,10,JRG,41838,20298,21540
2025,10,JRH,13547,6368,7179
2025,10,JSA,13785,6904,6881
2025,10,KJB,1530,806,724
2025,10,KLH,12584,6238,6346
2025,10,KNU,32819,14140,18679
2025,10,KQH,12564,5503,7061
2025,10,KUU,485,200,285
2025,10,LKO,438401,199758,238643
2025,10,MAA,1373554,683819,689735
2025,10,MAQ,38736,19592,19144
2025,10,MYQ,7741,3663,4078
2025,10,NAG,225746,110124,115622
2025,10,NDC,12989,6619,6370
2025,10,NNS,292,100,192
2025,10,PAB,1576,822,754
2025,10,PAT,390047,155373,234674
2025,10,PBD,711,338,373
2025,10,PGH,7063,3379,3684
2025,10,PNQ,889546,467274,422272
2025,10,PNY,7999,3903,4096
2025,10,PXN,12407,5892,6515
2025,10,PYB,1051,547,504
2025,10,REW,250,112,138
2025,10,RJA,51402,25668,25734
2025,10,RPR,236439,116339,120100
2025,10,RQY,15466,7960,7506
2025,10,RUP,607,414,193
2025,10,SAG,48145,24496,23649
2025,10,SDW,7217,3393,3824
2025,10,SHL,8421,3831,4590
2025,10,SLV,271,102,169
2025,10,SSE,2660,1343,1317
2025,10,STV,135903,71386,64517
2025,10,SXR,267621,136814,130807
2025,10,SXV,9148,4692,4456
2025,10,TCR,25662,12755,12907
2025,10,TEI,628,354,274
2025,10,TIR,112316,55260,57056
2025,10,TRV,174711,91610,83101
2025,10,TRZ,69288,34066,35222
2025,10,UDR,120928,58947,61981
2025,10,UKE,279,158,121
2025,10,VGA,112800,56345,56455
2025,10,VNS,365766,167686,198080
2025,10,VTZ,249679,123499,126180
2025,10,ZER,23,13,10
2025,11,AGR,25603,12883,12720
2025,11,AGX,11689,5084,6605
2025,11,AIP,13434,6777,6657
2025,11,AJL,34366,16524,17842
2025,11,AMD,1045862,501889,543973
2025,11,ATQ,198836,100221,98615
2025,11,AVR,1915,990,925
2025,11,AYJ,101117,50719,50398
2025,11,BBI,438446,215922,222524
2025,11,BDQ,119415,56660,62755
2025,11,BEK,12132,6084,6048
2025,11,BHJ,27087,13393,13694
2025,11,BHO,151403,76838,74565
2025,11,BKB,4527,2294,2233
2025,11,BLR,3230944,1597072,1633872
2025,11,BOM,3377984,1678583,1699401
2025,11,BUP,1109,524,585
2025,11,CCJ,77344,38627,38717
2025,11,CCU,1662963,834248,828715
2025,11,CDP,6254,3276,2978
2025,11,CJB,267375,133500,133875
2025,11,COH,494,247,247
2025,11,COK,510207,254828,255379
2025,11,DBR,68477,33640,34837
2025,11,DED,154343,77299,77044
2025,11,DEL,5272083,2685952,2586131
2025,11,DEP,34458,17481,16977
2025,11,DGH,45368,23295,22073
2025,11,DHM,11578,5348,6230
2025,11,DIB,72686,36145,36541
2025,11,DIU,11575,5673,5902
2025,11,DMU,33164,15715,17449
2025,11,GAU,589121,293181,295940
2025,11,GAY,27547,14286,13261
2025,11,GDB,4477,2456,2021
2025,11,GOI,542301,269232,273069
2025,11,GOP,98507,48031,50476
2025,11,GOX,444394,221516,222878
2025,11,GWL,26604,13519,13085
2025,11,HBX,34170,16639,17531
2025,11,HDO,125870,64518,61352
2025,11,HGI,18664,9047,9617
2025,11,HJR,10284,5720,4564
2025,11,HSR,121212,57753,63459
2025,11,HSS,716,482,234
2025,11,HYD,2236286,1116982,1119304
2025,11,IDR,384779,193429,191350
2025,11,IMF,95917,49965,45952
2025,11,ISK,43341,21480,21861
2025,11,IXA,132687,64858,67829
2025,11,IXB,319135,160512,158623
2025,11,IXC,289197,143491,145706
2025,11,IXD,42894,21037,21857
2025,11,IXE,156177,77510,78667
2025,11,IXG,30184,15023,15161
2025,11,IXI,954,638,316
2025,11,IXJ,127142,60282,66860
2025,11,IXK,564,271,293
2025,11,IXL,62161,35002,27159
2025,11,IXM,99356,49382,49974
2025,11,IXR,234990,121055,113935
2025,11,IXS,38366,18961,19405
2025,11,IXT,1046,571,475
2025,11,IXU,60073,29567,30506
2025,11,IXW,838,472,366
2025,11,IXX,2791,1414,1377
2025,11,IXY,2905,1391,1514
2025,11,IXZ,192996,95042,97954
2025,11,JAI,521303,262486,258817
2025,11,JDH,129234,63235,65999
2025,11,JGA,13542,6542,7000
2025,11,JGB,5520,2918,2602
2025,11,JLG,14776,7500,7276
2025,11,JLR,47193,23665,23528
2025,11,JRG,41497,20938,20559
2025,11,JRH,16546,8152,8394
2025,11,JSA,43265,21215,22050
2025,11,KJB,1774,907,867
2025,11,KLH,14365,6993,7372
2025,11,KNU,31469,15877,15592
2025,11,KQH,10955,5424,5531
2025,11,KUU,1697,601,1096
2025,11,LKO,448425,223386,225039
2025,11,MAA,1511776,764167,747609
2025,11,MAQ,35349,17611,17738
2025,11,MYQ,8102,3780,4322
2025,11,NAG,269412,133690,135722
2025,11,NDC,15321,7804,7517
2025,11,NNS,649,248,401
2025,11,PAB,2332,1252,1080
2025,11,PAT,424459,219128,205331
2025,11,PBD,798,288,510
2025,11,PGH,7561,3710,3851
2025,11,PNQ,962652,474197,488455
2025,11,PNY,7574,3920,3654
2025,11,PXN,32067,16061,16006
2025,11,PYB,1280,642,638
2025,11,REW,877,424,453
2025,11,RJA,47164,24021,23143
2025,11,RPR,257344,130010,127334
2025,11,RQY,15856,8180,7676
2025,11,RUP,1067,627,440
2025,11,SAG,55484,27059,28425
2025,11,SDW,8428,3863,4565
2025,11,SHL,9371,4333,5038
2025,11,SLV,66,30,36
2025,11,SSE,3772,1995,1777
2025,11,STV,150035,69531,80504
2025,11,SXR,258623,135165,123458
2025,11,SXV,9815,5135,4680
2025,11,TCR,20329,10132,10197
2025,11,TEI,2238,1135,1103
2025,11,TIR,108229,53248,54981
2025,11,TRV,196528,100396,96132
2025,11,TRZ,65295,33308,31987
2025,11,UDR,203142,99225,103917
2025,11,UKE,458,273,185
2025,11,VDY,1798,934,864
2025,11,VGA,117275,60089,57186
2025,11,VNS,431186,216791,214395
2025,11,VTZ,265082,131934,133148
2025,11,ZER,53,25,28
2025,12,AGR,25423,13192,12231
2025,12,AGX,11258,4991,6267
2025,12,AIP,12156,6142,6014
2025,12,AJL,29831,13059,16772
2025,12,AMD,947027,466941,480086
2025,12,ATQ,166102,83303,82799
2025,12,AVR,454,229,225
2025,12,AYJ,88096,47219,40877
2025,12,BBI,430615,212542,218073
2025,12,BDQ,110047,53250,56797
2025,12,BEK,9176,4845,4331
2025,12,BHJ,30229,14848,15381
2025,12,BHO,146029,74054,71975
2025,12,BKB,3237,1686,1551
2025,12,BLR,3073094,1531404,1541690
2025,12,BOM,3262346,1634735,1627611
2025,12,BUP,1100,557,543
2025,12,CCJ,80244,36609,43635
2025,12,CCU,1547392,769284,778108
2025,12,CDP,5954,3065,2889
2025,12,CJB,240536,115726,124810
2025,12,COH,416,203,213
2025,12,COK,510609,244573,266036
2025,12,DBR,54650,27832,26818
2025,12,DED,134857,68532,66325
2025,12,DEL,4913809,2542733,2371076
2025,12,DEP,31883,15853,16030
2025,12,DGH,47469,23757,23712
2025,12,DHM,13087,6075,7012
2025,12,DIB,68273,31901,36372
2025,12,DIU,12588,6371,6217
2025,12,DMU,35150,16287,18863
2025,12,GAU,566056,276459,289597
2025,12,GAY,22223,11975,10248
2025,12,GDB,3246,1611,1635
2025,12,GOI,519653,251554,268099
2025,12,GOP,92501,47058,45443
2025,12,GOX,474749,229371,245378
2025,12,GWL,23634,12210,11424
2025,12,HBX,32745,15647,17098
2025,12,HDO,80685,41425,39260
2025,12,HGI,15884,7210,8674
2025,12,HJR,8389,4210,4179
2025,12,HSS,406,209,197
2025,12,HYD,2012748,990430,1022318
2025,12,IDR,350937,175595,175342
